X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.141695941547457,38.715758431224259,143,36,9,Aos Restauradores de 1640,Praça dos Restauradores,,,,,"Este monumento, localizado no centro da praça com o mesmo nome,consagra a Revolução de 1640. Inaugurado em 1886, tem projeto de António Tomás da Fonseca e construção de Sérgio Augusto de Barros. É composto por envasamento, pedestal e obelisco de pedra, que se eleva a 30 m de altura. Ao nível do pedestal encontramos duas estátuas alegóricas de bronze: a Sul, obra de Alberto Nunes, temos o Génio da Independência, figura masculina alada, que exibe as correntes partidas do domínio estrangeiro; a Norte, da autoria de Simões de Almeida (tio), temos o Génio da Vitória, figura feminina, que empunha na mão esquerda uma palma e na direita, erguida ao alto, uma coroa de louros. Nas faces do pedestal e do obelisco são visíveis os nomes e as datas das principais batalhas da Restauração.
",-,1,ed1c2169-239c-4c26-a276-8658f928f6b9
-9.167651921757306,38.740106989894997,144,257,9,Sete Rios,Rua de Campolide,,,,,"Executada por José Aurélio, em 1999, esta escultura, à semelhança de um obelisco ou de uma árvore, ergue-se como uma farpa de aço nos céus, coroada por sete rios gotejantes, que evocam o nome do lugar onde está implantada.

",-,0,312bbece-0fb4-498d-9f75-bf6395a89dbe
-9.190220758374288,38.696467872577365,145,74,9,Guitarra na Proa,"Avenida de Brasília, (frente à Cordoaria Nacional, junto ao rio)",,,,,"Amália Piedade Rodrigues (1920-1999), considerada a maior fadista de todos os tempos, encontra-se homenageada através de uma escultura de bronze, assente num pedestal de pedra, denominada Guitarra na Proa - Homenagem a Amália, ao Fado e a Lisboa. É uma obra de Domingos de Oliveira, inaugurada,em 14 de Abril de 2000, na Av. Brasília, junto ao rio, frente à Cordoaria.

",-,1,5a96f307-1fef-4c7a-8a79-29cc6a3bb403
-9.159112126136378,38.714398758518143,146,142,9,Actor Taborda,Jardim Guerra Junqueiro (Jardim da Estrela),,,,,"Mandado executar por iniciativa da Comissão de Homenagem ao actor Taborda, é uma obra de 1906, da autoria de Costa Motta (sob.), em homenagem a Francisco Alves da Silva Taborda, actor de profissão, que representava num estilo muito próprio, caracterizado por uma expressão calma com gestos comedidos e sóbrios. Este busto de bronze assente sobre pilar de pedra, decorado com ramo de palmeira, representa o actor envelhecido, com as marcas do tempo, traduzindo um retrato fiel do homenageado, numa linguagem marcadamente naturalista, evidenciando uma elevada expressão e dimensão psicológica. Localizado no Jardim da Estrela, foi inaugurado em 1914.

",-,1,fa1aac79-d358-4a94-b098-b20d7ad0d79c
-9.163117590020754,38.75161605831449,147,111,9,Lançador de Martelo,"Avenida  Professor Egas Moniz, (Estádio Universitário)",,,,,"Estátua de bronze assente sobre base rectangular de pedra, representa uma figura masculina, de tamanho natural, a lançar o martelo. Obra de Manuel Marques Borges, foi executada em 1959 para o Estádio Universitário.

",-,0,7f17c630-bb1a-4388-8e03-f45ec33b7a75
-9.159459456147721,38.751504883962014,148,84,9,Sem título,Avenida Professor Gama Pinto,,,,,"Peça em pedra, executada pelo escultor Vasco Pereira da Conceição, em 1961. Colocada ao ar livre, o artista aproveitou a luz e as sombras naturais que incidem na peça, criando um jogo de luminosidades e obscuridades. É uma obra que possibilita leituras variadas, dependendo do posicionamento e ângulo espacial do observador. Apostando na essencialidade da forma, o escultor afastou-se do Naturalismo e do Academismo, voltando-se para o real, para o humano, embora estejamos na presença de uma peça de grande abstracção.

",-,0,7d32a05a-ba20-4048-a1a8-18f90b0edb88
-9.215647761137514,38.692429089500898,149,280,9,Padrão Comemorativo dos 500 anos da partida de Pedro Álvares Cabral para o Brasil,"Cais da Princesa, Jardim da Torre de Belém",,,,,"Padrão de pedra comemorativo dos 500 anos da partida de Pedro Álvares Cabral para o Brasil, inaugurado em 9 de Março de 2000, no Jardim da Torre de Belém, é uma homenagem dos rotários portugueses.

",-,0,2918fb28-c9c0-43b0-ab1d-3a624ba939ff
-9.146734690790785,38.70707882499979,150,34,9,Marquês Sá da Bandeira,Praça de Dom Luís I,,,,,"Executado pelo escultor italiano Giovanni Ciniselli, com base arquitectónica de Germano José de Sales, foi financiado por subscrição pública e inaugurado, em 1884, na Praça D. Luís I. Numa base formada por 3 largos degraus eleva-se o pedestal composto por plinto geral, onde assentam grupos alegóricos, revestido nas faces laterais por baixos-relevos, em mármore de Carrara, alusivos à vida militar do marquês, um liberal convicto. A coroar o monumento surge uma estátua, de bronze, fundida em Roma, com a figura de Sá da Bandeira, empunhando, com o braço esquerdo, o estandarte, símbolo da liberdade, enquanto junto dele um Génio segura um facho em representação da luz que emana da liberdade. Na parte posterior assenta a estátua da História, com o porte sereno da imparcialidade, e na parte anterior uma figura de mulher, representando África, aponta ao filho o estadista que abolira a escravatura. A ladear o pedestal do monumento estão 2 leões de bronze, de excelente execução.
",-,1,971715e9-2f19-4c33-970b-9bfb4b4d6e7f
-9.150017791507423,38.72527117456584,151,33,9,Marquês de Pombal,Praça do Marquês de Pombal,,,,,"Sebastião José de Carvalho e Melo, Marquês de Pombal e Conde de Oeiras, foi Primeiro Ministro de D. José I, entre 1750 e 1777, tendo sido o maior responsável pela reconstrução de Lisboa, após o terramoto de 1755. O monumento, de grandes proporções, construído em sua homenagem, através de subscrição pública, é composto pela figura do marquês com um leão, em bronze, assente sobre um pedestal, com cerca de 40 m de altura, em pedra trabalhada, ostentando na parte superior 4 medalhões, que representam os principais colaboradores de Pombal, entre os quais se destacam Manuel da Maia, Eugénio dos Santos e Machado de Castro, enquanto que a parte inferior da base surge rodeada por várias figuras alegóricas, nomeadamente uma figura feminina simbolizando Lisboa reconstruída e 3 grupos escultóricos evocando as reformas levadas a cabo por Pombal no campo da agricultura, da indústria e do ensino, com especial relevo neste último pela presença na frontaria de um edifício clássico simbolizando a Universidade de Coimbra, tendo em frente, uma estátua de Minerva, sentada, feita em bronze. Inaugurado na Praça Marquês de Pombal, em 13 de maio de 1934, este conjunto da autoria dos escultores Francisco Santos, Simões de Almeida (sob.), e Leopoldo de Almeida, com projeto dos arquitetos Adães Bermudes e António Couto, teve uma construção atribulada e demorada, pois a 1ª pedra foi lançada pelo rei D. Luís em 1882, a 2ª foi colocada em 1914, a 3ª em 1926 e só 8 anos mais tarde o monumento viria a estar concluído.

",-,0,a44e5742-24f5-471c-85d3-b020c7c57606
-9.165076775231229,38.717679066689264,152,183,9,Maria da Fonte,"Rua do Quatro de Infantaria, Jardim Teófilo Braga",,,,,"Esta figura feminina, jovem, descalça, envergando vestes minhotas, empunhando um chuço sobre o ombro esquerdo e uma pistola na mão direita, em posição de incitamento, simboliza o levantamento de populares, aparentemente, contra a medida tomada pelo Governo de Costa Cabral, que proibia os enterramentos nas igrejas. Ocorrido na Primavera de 1846, teve início no Minho e alastrou-se por todo o país, conhecendo uma elevada participação e grande protagonismo por parte das mulheres. Por essa razão foi atribuído o nome de Maria da Fonte a esta revolta, em homenagem patriótica à mulher do povo de Portugal. A estátua, para além de prestar homenagem à figura feminina aí representada, é também uma alegoria do movimento popular libertador que à data se viveu por todo o país e da liberdade alcançada com a instauração do regime liberal em Portugal. Esculpida em mármore branco e de tamanho natural, com grande naturalismo e realismo, esta estátua, plena de movimento e de expressão, obra do escultor Costa Motta (tio), foi inaugurada em 15 de Setembro de 1920, no Jardim Teófilo Braga, em Campo de Ourique, para comemorar o centenário da proclamação do regime liberal em Portugal.",-,0,b2adb17f-2e62-494d-8210-df4f2964156b
-9.118125855291213,38.777163073346884,153,249,9,A Varina,Praça do Norte,,,,,"Estátua de bronze,com 2m de altura,executada pelo escultor José Laranjeira Santos em 1965 e colocada na Praça Norte do Bairro da Encarnação.

",-,0,6a655565-66a9-4191-a47a-6f9628e4eb11
-9.210704672590499,38.711503218885106,154,79,9,Avelar Brotero,"Avenida  Dr. Mário Moutinho, (antiga Rua CD à Avenida das Descobertas)",,,,,"Avelar Brotero (1744-1828), de seu nome natural Félix Avelar, só mais tarde viria a adoptar o apelido ""Brotero"",que significa ""amante dos mortais"". Doutor em medicina, abandonou a sua profissão de médico e notabilizou-se na área da botânica. Foi Professor de Botânica e Agricultura na Universidade de Coimbra, autor do Compêndio de Botânica e responsável pelo Museu Real e pelo Jardim Botânico da Ajuda, por ordem de D. João VI. Em sua homenagem foi erguida uma estátua de mármore, com 3,15 m de altura e 5 toneladas de peso. Esta obra realizada, em 1984, por António Duarte, foi inaugurada, por iniciativa camarária, na Av. Dr. Mário Moutinho, em 24 de Maio de 1985.

",-,1,524e2ec3-068f-415e-acc6-0b9801e5a4aa
-9.169907489027807,38.722231153532746,155,80,9,Almada Negreiros - Alma Moderna,Avenida Engenheiro Duarte Pacheco,,,,,"José Sobral de Almada Negreiros (1893-1970), poeta e pintor, foi uma figura de vulto do movimento modernista português do séc. XX. O monumento em sua homenagem, com 5,25 m de altura, 3 m de largura e 3 m de comprimento, é uma construção em betão, revestida de azulejos com impressão computorizada dos elementos figurativos. Esta obra de Leonel Moura foi inaugurada, em 1993, na Av. Engº Duarte Pacheco.

",-,1,d592c157-56b0-4fe0-a2b2-50d954a5dd91
-9.154212463946848,38.732219645259455,156,126,9,O Segredo,"Alameda  Cardeal Cerejeira, Jardim Amália Rodrigues",,,,,"Esta escultura de bronze assente sobre base amorfa de pedra simboliza ""O Segredo"", representado através de duas figuras femininas estilizadas, de corpo inteiro e tamanho inferior ao natural, em que uma delas está a sussurrar algo ao ouvido da outra. É uma peça muito equilibrada, onde a ligação da volumetria plástica e a subtileza da relação entre as duas figuras produzem algo de misterioso, que se percebe pelo posicionamento dos gestos e dos olhares ambíguos. Obra do escultor Lagoa Henriques, executada em 1961, foi 1º Prémio de Escultura da II Exposição de Artes Plásticas da Fundação Calouste Gulbenkian e representou Portugal na Exposição Internacional de Escultura no Museu Rodin em Paris. Foi inaugurada no Jardim Amália Rodrigues, em maio de 1998, por iniciativa do então Presidente da Câmara Municipal de Lisboa, Dr. João Soares.
",-,1,ba761afe-18b7-440b-af08-be7661075183
-9.130399853225125,38.737289420466126,157,283,9,Sem título,"Alameda Dom Afonso Henriques, (Fonte Monumental)",,,,,"Parte integrante da Fonte Monumental da Alameda, inaugurada em 1948, este grupo escultórico, ligado à temática da água, representando treze figuras femininas, que seguram búzios e vieiras de onde correm fios de água, foi esculpido por Maximiliano Alves.

",-,1,744f5129-d623-46d5-9a7d-71d11ce0f138
-9.152718738105893,38.730080651801792,158,231,9,Estátua com Veado,Parque Eduardo VII de Inglaterra,,,,,"Escultura em pedra representando uma figura feminina com veado, observando o horizonte, estática no seu formalismo académico e idealizado, marcado por uma força e vigor quase masculinos. Executada por Stella de Albuquerque, em 1953, foi inaugurada no Parque Eduardo VII, junto ao Pavilhão Carlos Lopes.

",-,1,86b19c6a-8b5f-4b30-b2f8-09ad237d64f7
-9.134009963163063,38.710080535349356,159,27,9,Santo António,Largo de Santo António da Sé,,,,,"Estátua em chapa de cobre martelado e soldado,representando o Santo na sua iconografia tradicional,suportando um livro e sobre ele o Menino Jesus.Uma cruz suportada por Jesus confere dimensão altaneira ao monumento.O soco,perfurado em arcos românicos,é estrutura tronco-piramidal encimada pela sugestão do templo da Sé.Os arcos desse plinto são preenchidos com índices cronológicos,representações biográficas e fenómenos taumatúrgicos.Obra executada,em 1981,pelo Mestre Domingos Soares Branco,foi inaugurada no Largo de Santo António,a 12 de Maio de 1982,por ocasião da visita do Papa João Paulo II a Portugal.Os devotos do Santo prestam-lhe homenagem através da colocação de flores e velas na base da escultura,o que veio a provocar um incêndio,em 23 de Janeiro de 2004,tendo por consequência o colapso da peça.Actualmente,a estátua do Santo assinada por Soares Branco,assenta sobre a estrutura tronco-piramidal refeita pelo mestre escultor em 2004,que por sua vez encima um plinto circular de mármore.
",-,1,147413b3-920e-464d-9d2d-b9a478a78b00
-9.179621294690158,38.74107160426712,160,204,9,Mulher Sentada,"Rua de São Domingos de Benfica, Parque Bensaúde",,,,,"Por iniciativa camarária, esta peça, que representa uma figura feminina sentada, foi executada, em bronze, pelo escultor Laranjeira Santos e inaugurada, em 2003, no Parque Bensaúde.

",-,1,29894396-1843-4458-9ee5-c1a85c8ed787
-9.111787735210251,38.7612917908219,161,117,9,Sem título,"Rua  Cidade de Bissau, Avenida Cidade de Luanda, (Exterior da Estação de Metro dos Olivais)",,,,,"Por iniciativa do Metropolitano de Lisboa, a escultora Cecília de Sousa executou, em argamassa de betão e ferro, estes totens de forma geométrica prismática quadrangular, os quais foram inaugurados, em 1997, no exterior da Estação de Metro dos Olivais, localizada no cruzamento da Rua Cidade de Bissau com a Avenida Cidade de Luanda.

",-,0,1798a7c1-c180-4e33-91dc-71523a1725a2
-9.157386342101361,38.737816224662986,162,186,9,Arco das Portas de S. Bento,Praça Espanha,,,,,"O Arco de S. Bento, parte da estrutura das  Águas Livres, erguido na Rua de S. Bento, junto ao convento beneditino da mesma designação, teve por missão abastecer de água o chafariz da Esperança, a partir das Amoreiras. A ordem dórica das suas linhas arquitectónicas e o frontão que o coroa marcaram a sua presença clássica neste local até ao final dos anos trinta do séc. XX (1938), altura em que, a remodelação do antigo Palácio das Cortes,actual Assembleia da República, implicou que as suas pedras fossem desmontadas e numeradas, tendo permanecido nos relvados da Praça de Espanha. De novo reconstruído neste local, desprovido da sua função utilitária, o Arco enriquece no entanto o património arquitectónico da cidade.

",-,1,a1672c94-3649-4a10-a4d2-c26e20e60ef7
-9.143481492294997,38.710574980183011,163,23,9,Luís de Camões,Praça de Luís de Camões,,,,,"Luís Vaz de Camões (1524-1580), grande poeta português do séc. XVI, autor de uma das obras mais importantes da língua portuguesa: Os Lusíadas. O monumento erguido em sua homenagem, através de subscrição pública, é composto pela estátua do poeta, de coroa de louros na cabeça, empunhando uma espada e tendo aos pés uma couraça e alguns livros. Fundida em bronze, com 6 m de altura, assenta sobre um pedestal de pedra de 7,5 m, o qual integra as esculturas de oito personalidades das letras e das ciências dos séculos XV, XVI e XVII, nomeadamente Fernão Lopes, Fernão Lopes de Castanhede, Francisco Sá de Menezes, Gomes Eanes de Azurara, Jerónimo Côrte-Real, João de Barros, Pedro Nunes e Vasco Mouzinho de Quevedo. Este conjunto escultórico é uma obra de Victor Bastos, executada entre 1860 e 1867, ano em que o monumento foi inaugurado pelo rei D. Luís, em 9 de Outubro, na praça pombalina, que recebeu o nome do poeta homenageado,assentando sobre um bonito empedrado, a preto e branco, a típica calçada portuguesa, no local ocupado pelo antigo Palácio dos Marqueses de Marialva.

",-,1,fabcba3d-ed8b-41f9-b45d-537707fb2177
